"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"CAN",5802.25521537941,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","18-25",127.953900780994,25.7511563180014,"S","S","COMP19","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"CAN",5575.92318914644,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","18-25",146.705353016965,25.381988056004,"S","S","COMP19","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"CAN",5605.85030623386,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","18-25",144.353449737886,25.6546724941581,"S","S","COMP19","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"CAN",7407.75324931508,93.5658964643548,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",206.889990678988,27.8381835129112,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",6188.64562789537,86.1011660446295,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",178.381869658828,19.6159247178584,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",6407.58746508765,87.3182107346066,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",182.989439325407,21.0146512237843,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",7666.24728098419,93.3962264150943,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",204.125307548326,27.6342063508928,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",10107.7772814692,93.3962264150943,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",176.426710420521,22.2296020332724,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",6363.82097123656,88.8866625540515,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",161.111354127759,24.4793218923733,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",2353.94999949983,84.6927912614834,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",238.88524867571,23.5153591204435,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",3043.44576070923,81.5598008694473,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",159.030020278879,11.3579716095701,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",4854.58137031645,93.8388625592417,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",155,17.4617914035916,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",2190.12074944004,82.6598301317252,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",257.531008627266,24.9635734856129,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",6124.7760446351,93.8388625592417,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",155,17.7943901661783,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",2283.15517486096,83.8142965688302,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",246.942560209194,24.141169724986,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",3051.82457510731,83.723308906076,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",158.319951262092,12.3520682330709,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",7276.90682593873,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",178.544868068537,17.728898675181,"M","M","COMP19","Otherwise","Otherwise"
"CAN",4633.06339607015,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",124.529102088418,22.1142232837155,"M","M","COMP19","Otherwise","Otherwise"
"CAN",4850.83095458336,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",154.209517476265,13.5448568221182,"M","M","COMP19","Otherwise","Otherwise"
"CAN",6761.70405234396,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",158.075210497715,16.8001772612333,"M","M","COMP19","Otherwise","Otherwise"
"CAN",7072.78845043178,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",199.103027035366,17.4362558429129,"M","M","COMP19","Otherwise","Otherwise"
"CAN",4859.31625166163,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","FEMALE","FEMALE","RISK","26-35",154.226683217799,13.5593121834099,"M","M","COMP19","Otherwise","Otherwise"
"CAN",6288.28594468604,91.3826691346482,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",152.425354631618,24.2718700745609,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",6871.71510875318,89.2302883472711,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",143.594810210168,24.3945165248588,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",9662.2641711235,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",100,25,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",9590.05575342197,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",103.185598555719,24.1312003938947,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",9262.04336839262,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",109.160263007041,25,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",7606.58904094528,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",100,25,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",7579.73236063239,86.6182784856918,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",132.878551615402,24.5433534497861,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",3101.30331436661,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",184.619989654515,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",2897.00089406036,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",175.806005710769,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",3091.10909726238,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",183.570084321047,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",4246.30158906756,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",166.846038221382,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",3096.6953980145,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",182.106580735184,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",3091.9987985068,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",220.839669449856,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",3095.23928226228,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",181.312335779425,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",3210.03270257544,78.7381769961932,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",200,5.37639168091118,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",4706.31094997283,85.6551706488196,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",200,20.7171135069802,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",4247.47464182973,81.7537629855161,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",200,13.8591548800468,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",2494.99728820007,79.1149405185242,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",110.893843762577,20.3590543626342,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",5163.40551539557,89.295655362766,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",199.158955772873,25,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",4195.70376863517,81.6032779183973,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",200,13.4358443878591,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",5503.8177558356,86.5657916767804,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","RISK","26-35",199.800033438485,25,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",1924.59625192243,75.6545620148689,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",93.3409872867633,39.8947561061941,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1201.81588910869,78.2017249714023,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",190.558941003401,5,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",921.14969314076,77.9721514219817,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",96.0566552346572,22.3047292418778,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1152.42472693208,78.4606189786702,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",196.629363170359,5,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1234.30676992168,78.0314172895693,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",186.565648389515,5,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1927.22889239085,75.2826814971421,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",94.3149352376349,7.87662349175662,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1944.83643934131,76.6212792305305,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",105.267598258797,9.69772254116833,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",4459.86806903966,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",156.033966839267,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1814.08658542205,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",161.098748536478,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1369.60329266731,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",132.906997326808,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1175.71708059171,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",90.0948256333591,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1383.27618013136,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",149.666835297178,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1246.68257089797,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",135.5852759453,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",1680.42770322156,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",130.296142994193,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",1466.88064790401,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",124.528512460203,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",1773.45857212483,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",136.926852872828,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",2098.46835115459,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",116.941334201456,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",1723.21130122943,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",133.345513910521,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",1970.18275123555,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",117.890647640857,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",3903.86832566676,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",164.000659538433,25.4999175576959,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",3696.54177584103,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",168.317714193836,24.9602857257705,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",2418.24151682574,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",117.960493587889,22.9425813518465,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",3209.3548113252,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",178.462159056216,23.6922301179729,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",2532.8792769115,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",120.832965936279,23.1514884317294,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",2551.49970066454,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",192.160339392722,21.9799575759098,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",5166.32072673831,88.3489141610269,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",185.889130159537,34.3412223982159,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",4833.25415426958,93.4452883047547,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",174.878188874107,34.4433608986437,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",4586.61344599468,93.4017892631297,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",170.5,33.9748649173416,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",4209.80496801087,93.4665114407691,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",170.5,33.6824252759106,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",6833.8606540577,85.5067021840211,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",134.827023093938,15.1834847088903,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",6340.48844166822,93.7904286944602,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",205.677854860784,37.5623144162819,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",4584.61811685003,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",140.940990578225,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",4186.90321377921,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",155.643759905533,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",3824.11644754093,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",147.011396546965,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",5529.07358847558,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",258.550191055685,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",4229.30074685812,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",143.777171970904,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",4127.03842626512,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",144.593440792337,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",4107.65300897695,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",222.017674852302,28.8342498657294,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",5282.4755881466,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",129.681295068841,20.0936133111827,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",4384.60441402346,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",215.823208996467,24.8899336857721,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",4044.44825795852,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",223.057582080597,29.77962007327,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",4353.62420180254,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",208.293018639553,27.0001538693905,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",3972.15029031062,80.9033590246704,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",219.500334045989,25,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",4691.7238430921,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",186.358118472574,23.2493384450208,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",1877.8709861259,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",196.214015345811,22,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",3273.5346136447,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",180.480508733354,23.2018610406667,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",1880.73748800904,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",200.010463770106,22,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",1849.85869550519,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",159.114016488846,22,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",1829.72415665584,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",132.447458640696,22,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",6538.2128235884,92.6394874114615,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",217.886600375804,20.1574552287348,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",1295.60056968359,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",100.916608673357,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1538.06700247014,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",102.979066113732,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1350.84405753296,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",133.056970632013,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1316.77558655199,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",136.478203381249,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1241.58664107253,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",96.6692578993156,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1335.78579955641,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",136.515543601883,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",1307.87227794621,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",101.881586613832,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",2963.97339203488,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",181.140529879192,30.9142843019217,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",2901.46072679129,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",179.392564271425,33.5928814229555,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",2064.97725479538,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",156.002994576762,69.4352537030354,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",2893.15580782248,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",176.317815294792,31.7134970552288,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",2419.64744432922,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",165.920205608951,54.2380365487188,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",5968.20248873532,86.7311812004951,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",234.348111158237,25,"S","S","COMP70","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",6472.52408774663,76.2073203243001,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",150.22680722177,23.5766754513606,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",8539.43710243376,75.2934635099594,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",175.575068192557,26.7057506819256,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",10168.7283017449,74.5758425621566,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",190.730541739613,37.1722870767117,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",10678.4266838154,78.0592370277123,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",284.71872082823,20.8134030399378,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",5595.4290826167,77.053089822072,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",138.067003218457,26.3306700321846,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",10727.6202884463,76.8634684822141,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",261.727720114728,22.5976270420942,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",10805.7122396647,74.9652563136965,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","36-45",225.230860011606,25.4299776044209,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",6357.75172610325,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","RISK","26-35",271.11927059677,16.4111135858111,"M","M","COMP19","Otherwise","Otherwise"
"CAN",4820.75155508146,79.8293901218508,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","RISK","26-35",250.447470170911,17.5246932255104,"M","M","COMP19","Otherwise","Otherwise"
"CAN",5970.42143175751,78.702920284431,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","RISK","26-35",296.013654307462,16.1226567905396,"M","M","COMP19","Otherwise","Otherwise"
"CAN",6109.21565069049,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","RISK","26-35",282.629249686142,19.4741500627715,"M","M","COMP19","Otherwise","Otherwise"
"CAN",5120.41830482334,79.5357705692208,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","RISK","26-35",262.324505983852,17.1592459697276,"M","M","COMP19","Otherwise","Otherwise"
